plant_id,plant_type,country,capacity_mw,generation_mwh,co2_emissions_tons,energy_price_eur_mwh,date
205,Coal,Netherlands,26.82,4767.79,618.48,87.85,2024-11-23
474,Wind,Germany,262.11,4233.41,5.37,103.79,2024-03-22
404,Solar,France,58.32,274.42,1267.04,139.14,2024-10-04
459,Wind,Netherlands,215.15,1393.5,1163.87,176.78,2023-09-04
416,Wind,Spain,138.85,3170.86,1057.56,78.55,2023-08-08
222,Gas,Italy,485.38,1640.74,497.34,178.31,2024-07-14
489,Coal,France,22.19,1444.93,1829.3,134.18,2024-05-01
108,Solar,Italy,282.21,2999.51,64.17,189.05,2023-08-25
361,Gas,Italy,80.2,1012.0,221.28,120.26,2024-12-06
172,Wind,Italy,163.05,3260.21,777.03,155.87,2024-08-28
458,Coal,Germany,96.03,492.07,777.58,26.9,2024-01-25
322,Gas,France,497.6,1658.52,256.0,30.43,2023-04-30
140,Gas,Netherlands,21.02,622.12,1966.45,35.55,2023-06-02
469,Solar,Germany,272.97,1518.18,1974.84,176.08,2023-06-22
303,Wind,Spain,305.98,3429.87,1546.41,50.47,2024-01-19
363,Solar,Spain,387.22,3831.28,608.55,55.07,2024-12-13
427,Gas,Netherlands,314.86,767.76,682.22,31.25,2024-09-18
277,Gas,France,119.52,3743.8,1783.74,175.61,2024-03-19
447,Solar,Netherlands,301.03,467.22,14.89,35.56,2024-10-02
417,Gas,Germany,487.61,1121.91,310.99,142.18,2023-02-07
183,Hydro,France,424.98,2526.62,558.17,84.35,2024-09-26
417,Coal,Spain,229.48,4857.76,1997.25,72.18,2023-09-26
210,Wind,France,241.32,4869.11,90.68,167.72,2024-05-24
350,Coal,France,70.79,2417.81,1297.14,84.65,2023-07-16
482,Wind,France,287.11,4034.69,1619.12,24.95,2024-04-09
106,Gas,Netherlands,143.72,2789.12,208.39,56.62,2024-05-10
183,Solar,Italy,58.52,3770.9,247.68,96.4,2024-11-24
307,Solar,Germany,239.73,3282.77,561.37,39.45,2024-09-03
487,Gas,France,27.31,3500.99,1175.32,38.98,2024-02-14
489,Wind,France,64.47,2226.06,491.6,57.62,2023-01-09
413,Gas,Netherlands,113.43,4173.93,1010.63,117.27,2023-09-17
121,Wind,Germany,495.36,2255.99,377.27,147.52,2023-06-10
482,Gas,Germany,405.2,3543.55,1502.97,139.1,2023-02-01
102,Gas,Spain,273.17,4357.73,809.25,20.74,2024-07-03
226,Gas,Germany,120.12,3295.11,416.64,100.63,2024-02-06
396,Solar,Germany,261.87,2573.34,1594.62,98.72,2023-10-08
287,Wind,France,326.25,2665.17,480.49,60.35,2024-04-30
461,Gas,Italy,7.26,3558.64,1038.94,127.2,2024-12-09
113,Coal,France,494.01,506.2,73.06,66.39,2024-02-20
111,Coal,Netherlands,315.26,3200.95,620.87,198.06,2023-07-08
186,Solar,Germany,494.18,1905.9,346.26,145.03,2024-02-05
111,Hydro,Italy,237.19,719.36,511.36,185.04,2024-11-03
496,Solar,France,313.64,4567.03,1971.89,30.61,2024-10-22
124,Hydro,Spain,233.42,2513.26,740.22,88.55,2023-07-31
400,Solar,Netherlands,9.69,2312.09,298.1,34.91,2024-05-10
342,Coal,Netherlands,425.7,2734.9,1975.31,133.86,2024-07-07
221,Gas,Netherlands,227.26,3131.59,599.94,46.72,2023-12-28
246,Wind,France,238.11,1013.44,1483.59,71.39,2023-02-02
154,Gas,Italy,183.18,3146.18,1770.39,111.18,2023-09-19
337,Coal,Italy,219.16,1794.63,704.86,190.64,2023-09-19
455,Wind,Germany,364.15,3587.97,1290.22,189.32,2024-08-25
272,Hydro,Italy,351.81,3870.74,106.01,107.41,2024-04-27
491,Hydro,Spain,405.15,87.05,787.01,90.07,2023-03-24
320,Coal,Netherlands,487.46,3595.88,1791.46,80.83,2024-06-21
218,Wind,France,198.63,1794.9,1602.69,192.71,2024-04-10
408,Gas,Netherlands,172.78,1553.38,488.88,154.04,2023-04-24
282,Coal,Netherlands,249.29,1895.84,37.08,120.24,2023-06-24
387,Hydro,Spain,81.42,2899.41,1237.48,36.65,2023-10-03
406,Coal,Netherlands,380.22,617.0,239.73,46.78,2023-07-19
399,Gas,Netherlands,292.66,3506.34,1629.17,174.12,2024-12-27
181,Solar,Spain,109.61,2253.58,932.48,193.24,2023-08-08
310,Solar,Spain,432.7,841.2,794.7,165.73,2024-09-24
249,Gas,Italy,311.44,2571.43,494.3,97.38,2023-04-13
136,Wind,Netherlands,21.85,2891.78,1098.49,63.47,2024-04-04
451,Coal,Germany,102.28,1764.13,1640.04,44.34,2023-07-26
411,Gas,Germany,446.09,4503.19,943.39,47.02,2023-01-17
460,Solar,Germany,193.62,3501.28,194.27,86.02,2023-03-09
158,Hydro,Spain,492.25,3323.54,1114.35,153.96,2024-12-24
230,Gas,Netherlands,267.23,314.05,653.64,149.42,2023-09-23
301,Gas,Italy,107.92,2533.07,1032.86,99.91,2024-08-04
342,Gas,Netherlands,298.98,4261.4,172.02,87.61,2024-04-22
134,Solar,Germany,55.66,3358.09,148.77,90.68,2024-02-16
192,Solar,France,404.72,1202.6,1470.36,164.33,2023-07-13
306,Gas,Germany,315.78,4313.03,977.24,45.17,2024-03-07
452,Gas,Spain,482.15,1879.23,814.9,44.39,2023-09-22
490,Wind,Netherlands,346.6,4579.35,1907.94,38.86,2023-04-03
431,Hydro,Spain,29.33,2585.72,385.5,184.62,2024-07-04
404,Coal,Italy,240.83,3943.73,1811.55,31.52,2023-04-08
449,Coal,Netherlands,268.0,3079.17,1665.61,142.9,2023-03-06
312,Coal,Netherlands,458.8,1492.34,1060.29,106.48,2023-05-08
258,Solar,Netherlands,219.07,3286.41,903.63,42.55,2024-06-26
123,Solar,France,298.79,97.35,249.16,99.13,2024-04-03
392,Wind,Netherlands,97.05,4184.25,741.68,71.89,2023-09-01
103,Solar,France,126.09,4830.86,1082.52,101.72,2024-05-13
319,Gas,Netherlands,276.55,1074.87,706.0,181.29,2023-11-29
463,Hydro,Germany,350.01,4424.0,1835.7,55.16,2023-03-04
481,Hydro,Italy,220.55,880.78,89.99,72.75,2023-05-10
119,Hydro,Netherlands,219.17,2482.83,603.53,168.04,2024-12-26
251,Hydro,Spain,131.72,1498.36,1860.51,130.28,2023-08-05
149,Coal,Germany,350.57,999.58,163.43,51.35,2023-06-23
276,Coal,Spain,7.71,3790.65,931.75,187.18,2023-12-16
195,Gas,Spain,258.82,4042.68,1495.9,107.85,2023-07-05
204,Wind,France,6.76,4201.16,676.35,190.23,2023-07-10
349,Solar,Italy,298.77,91.97,1618.33,23.28,2024-05-25
216,Solar,Spain,20.3,4246.82,298.12,95.13,2024-03-16
453,Coal,Germany,470.33,304.69,1972.84,97.72,2023-07-07
327,Hydro,Italy,241.59,2269.66,1286.55,76.5,2024-09-10
165,Gas,Germany,343.59,917.65,587.7,67.19,2023-10-23
434,Wind,Spain,427.53,4538.24,140.49,57.75,2024-05-02
361,Coal,Italy,121.53,2904.76,1114.37,128.02,2023-05-22
394,Gas,Netherlands,272.33,2368.85,1176.83,189.41,2023-10-07
342,Gas,Spain,432.41,2248.68,884.23,152.92,2023-06-16
470,Coal,Spain,271.2,2051.98,1876.21,69.11,2023-12-22
285,Gas,France,199.42,2395.96,644.5,122.22,2024-09-22
345,Hydro,Germany,187.59,2849.85,1159.09,144.35,2024-05-29
224,Gas,Netherlands,195.13,4094.49,136.76,110.34,2023-04-11
367,Wind,Italy,309.64,1226.53,914.62,126.59,2024-05-17
230,Gas,Spain,27.6,4031.65,1570.17,125.4,2024-12-20
336,Solar,Spain,210.61,4160.9,1494.87,145.77,2023-03-30
117,Gas,Netherlands,282.49,4263.71,955.72,98.35,2024-05-22
139,Coal,Spain,394.26,4710.77,1714.02,150.52,2023-07-18
120,Solar,Germany,267.35,4785.1,1899.73,178.52,2024-04-10
498,Coal,Italy,463.46,584.23,868.21,71.04,2024-11-30
324,Wind,Netherlands,224.67,4394.67,700.72,74.91,2024-03-23
454,Hydro,Netherlands,327.14,4235.06,1267.05,87.55,2023-03-31
381,Wind,France,13.7,1918.16,1996.04,56.37,2024-08-25
107,Solar,Italy,123.03,3472.21,79.74,193.84,2024-09-02
199,Hydro,Netherlands,408.65,4637.2,732.96,108.31,2023-06-02
339,Gas,Spain,295.18,502.11,981.16,75.28,2024-07-18
186,Solar,Italy,473.36,1804.88,1960.43,127.78,2023-05-02
397,Hydro,Germany,377.67,4871.34,1651.54,159.31,2023-03-31
113,Coal,Netherlands,227.58,2763.51,594.39,78.83,2023-08-08
433,Hydro,Germany,390.46,504.27,1565.72,51.74,2024-10-18
101,Coal,Netherlands,236.55,4807.14,416.7,191.39,2023-10-22
474,Coal,Spain,168.43,4518.56,1180.3,199.08,2023-06-01
392,Hydro,France,28.31,4041.83,79.95,69.98,2023-12-15
424,Wind,Spain,433.48,3978.18,848.76,106.75,2023-12-25
140,Wind,Germany,212.38,2455.5,1533.01,24.96,2023-07-22
417,Coal,Italy,344.16,4382.47,573.44,166.43,2023-05-25
415,Solar,Germany,80.76,1563.17,1457.47,26.87,2024-06-05
480,Hydro,France,415.34,1824.96,654.81,158.33,2024-07-04
210,Solar,Netherlands,412.98,1119.27,144.15,69.92,2023-01-18
113,Wind,Netherlands,243.66,2045.49,1802.6,188.33,2024-11-03
330,Solar,Germany,337.71,1206.56,840.58,64.91,2024-02-20
183,Gas,Italy,263.12,1732.14,1479.1,199.84,2023-03-15
229,Gas,Netherlands,278.37,3467.37,1188.1,44.81,2024-07-03
330,Wind,Netherlands,444.96,2179.0,1348.16,181.67,2024-07-27
425,Solar,France,483.62,3849.91,1076.4,49.2,2024-09-04
244,Hydro,France,186.91,2421.06,1096.22,168.61,2024-03-31
478,Wind,Italy,169.21,739.16,1734.64,72.83,2024-05-14
444,Gas,Netherlands,155.38,3723.38,1132.62,100.07,2023-03-12
127,Wind,Spain,386.53,376.35,1617.82,114.06,2024-10-25
165,Solar,Germany,362.83,4715.09,893.98,182.17,2024-09-14
262,Solar,Netherlands,26.68,4212.9,1945.89,50.38,2024-07-25
328,Solar,Germany,48.78,4817.31,124.28,190.3,2023-11-25
360,Coal,Netherlands,324.87,1280.83,757.72,58.55,2023-01-07
263,Solar,France,141.1,2432.07,357.0,137.69,2023-09-05
400,Gas,Italy,50.33,1005.57,594.15,147.82,2023-12-05
402,Gas,Spain,209.76,2141.21,243.53,168.2,2023-04-30
386,Coal,France,439.35,1256.26,998.23,195.99,2023-01-12
494,Gas,Italy,186.32,4271.2,26.67,30.76,2023-09-22
109,Gas,France,349.34,651.83,1169.07,160.47,2024-05-20
294,Wind,Germany,450.78,1164.22,1877.89,88.48,2023-10-20
217,Solar,Netherlands,88.81,1357.19,323.95,146.48,2023-05-31
369,Wind,France,306.8,3704.04,1315.86,69.78,2023-11-17
179,Wind,Italy,454.29,3170.34,518.61,189.92,2023-06-23
192,Gas,Netherlands,100.74,724.51,290.95,155.01,2023-11-06
365,Hydro,Germany,494.41,3047.94,1675.31,94.1,2024-01-24
431,Solar,Germany,185.72,4239.83,945.64,193.73,2023-05-10
449,Hydro,Spain,112.68,2288.51,133.46,161.39,2023-01-22
460,Gas,Netherlands,419.72,3078.57,1084.21,148.78,2024-10-14
356,Coal,Germany,236.61,2683.27,1957.48,168.89,2024-06-08
232,Wind,France,336.99,1821.21,1609.13,136.99,2024-09-27
375,Gas,Germany,247.36,62.74,1112.58,105.44,2024-08-18
363,Gas,Germany,323.55,972.16,1901.71,71.42,2023-08-25
270,Hydro,Germany,22.51,4738.44,1604.42,38.96,2023-10-14
100,Coal,Spain,178.34,1805.5,895.13,93.34,2023-10-19
412,Wind,Italy,330.37,1520.77,940.42,104.77,2023-03-09
163,Coal,Germany,178.64,3088.8,1854.28,189.84,2023-11-11
473,Coal,Italy,389.0,4523.79,90.46,131.61,2023-09-01
383,Coal,Netherlands,480.64,1547.19,656.75,29.0,2024-02-21
220,Solar,Italy,23.52,1154.29,877.68,24.22,2024-05-03
206,Coal,Netherlands,428.38,4514.71,403.35,171.53,2024-03-27
274,Gas,Spain,88.69,3878.86,355.13,126.62,2024-12-25
303,Solar,Netherlands,459.08,3527.85,1003.0,121.38,2023-06-11
264,Solar,Netherlands,473.66,2808.1,1172.37,84.23,2024-08-24
404,Coal,France,286.74,2156.49,918.4,149.25,2024-04-17
219,Gas,Spain,242.11,3207.37,813.85,169.96,2023-09-28
143,Wind,Germany,380.46,1123.7,1411.55,181.41,2023-08-27
411,Coal,Spain,459.42,4095.91,1482.06,99.92,2023-02-10
255,Solar,France,120.06,2111.16,348.03,34.99,2023-06-24
466,Wind,Netherlands,194.31,3785.96,129.76,176.23,2023-04-17
306,Wind,Spain,211.68,4067.84,129.85,142.94,2024-12-06
489,Solar,France,423.68,422.88,1469.71,148.95,2024-07-23
207,Wind,Germany,72.77,3393.48,31.44,189.86,2023-05-04
350,Gas,Netherlands,313.41,1548.62,1950.9,61.33,2023-01-19
469,Gas,Spain,178.72,1826.04,1412.06,165.82,2023-07-16
433,Coal,Spain,443.33,3680.53,1193.98,97.84,2024-12-02
229,Coal,Netherlands,173.2,4789.12,63.89,188.89,2024-08-13
392,Wind,Spain,489.08,4028.14,63.76,78.94,2024-08-06
119,Solar,Netherlands,12.74,1493.9,913.06,123.79,2023-05-30
381,Gas,France,123.58,3553.85,766.94,139.64,2023-08-10
384,Hydro,Netherlands,231.37,1672.38,578.88,27.28,2023-02-18
100,Coal,Germany,131.88,2225.99,258.55,135.9,2023-02-05
218,Gas,Netherlands,370.01,659.11,545.07,144.82,2023-05-10
134,Wind,Spain,408.2,4179.74,1269.72,169.14,2023-12-19
297,Gas,Netherlands,350.27,3252.15,796.76,78.89,2024-06-26
344,Gas,Netherlands,485.35,4321.69,624.26,149.52,2024-11-09
158,Wind,Netherlands,230.74,1156.36,1849.49,167.82,2024-03-28
424,Coal,Germany,489.99,690.18,664.04,167.65,2024-05-24
260,Coal,Germany,66.68,4086.5,1821.46,63.16,2024-10-29
278,Hydro,Spain,423.74,4400.93,161.9,191.86,2024-01-26
305,Hydro,Spain,24.03,901.04,1652.75,151.01,2023-06-09
111,Coal,Netherlands,268.3,3227.39,1023.26,144.69,2024-03-06
375,Coal,Italy,244.81,867.06,1018.99,166.12,2024-02-15
280,Coal,France,428.87,121.97,1193.13,161.28,2024-06-09
341,Coal,Netherlands,351.86,2734.54,1326.86,58.07,2024-10-08
315,Gas,France,223.32,4754.1,1636.47,128.97,2024-06-21
350,Hydro,Germany,448.36,2972.95,107.43,166.96,2024-10-10
398,Wind,Spain,443.51,2174.19,625.98,140.77,2024-08-21
225,Solar,Italy,17.24,1446.16,926.52,124.35,2023-05-05
316,Wind,Spain,436.15,1443.32,1929.24,69.42,2024-09-26
405,Solar,Germany,265.66,1352.24,122.36,160.09,2023-04-28
384,Gas,Netherlands,420.29,1085.36,789.89,29.69,2023-04-16
284,Hydro,Germany,94.76,379.32,1565.12,143.81,2023-06-03
138,Solar,Italy,79.79,3797.57,1860.9,158.7,2024-04-07
322,Coal,Netherlands,362.49,1611.02,1611.69,186.84,2023-06-27
283,Gas,Netherlands,141.3,822.51,1954.21,152.96,2024-08-26
277,Solar,Italy,281.63,3040.78,1054.45,114.37,2023-08-08
393,Coal,Spain,345.96,4675.07,1456.47,55.39,2023-07-07
439,Gas,Netherlands,307.15,3458.01,1762.47,91.71,2023-02-10
250,Solar,Spain,350.99,999.4,828.66,37.05,2024-08-05
483,Coal,France,312.08,2099.91,162.19,99.45,2023-11-17
225,Hydro,Italy,192.67,4134.55,110.62,46.64,2024-10-03
400,Gas,France,49.79,300.68,1844.73,47.48,2024-05-08
407,Solar,Netherlands,428.4,1716.02,4.06,55.28,2024-06-14
435,Coal,Italy,423.77,1969.79,634.27,146.01,2024-09-15
333,Hydro,Netherlands,7.81,2290.49,1701.18,73.22,2024-08-04
479,Coal,Italy,421.23,2815.3,794.94,142.42,2024-08-04
474,Hydro,Spain,79.74,2493.73,393.76,162.59,2023-08-21
107,Solar,Germany,169.77,855.26,261.24,191.88,2023-04-15
440,Coal,Germany,209.61,2113.85,69.4,35.12,2023-06-19
228,Coal,Italy,341.42,1876.66,1294.74,23.3,2024-09-08
363,Wind,France,50.75,4650.14,651.09,96.61,2023-10-27
256,Gas,Italy,414.19,3726.97,23.95,47.37,2023-03-24
451,Coal,Spain,471.66,4337.1,165.9,62.27,2023-05-29
457,Hydro,France,476.58,3562.74,1703.93,193.82,2024-03-26
104,Gas,Italy,50.46,331.52,246.74,199.67,2024-06-07
185,Solar,Italy,460.09,2396.59,995.5,197.32,2023-10-06
274,Gas,Netherlands,286.08,3901.02,693.85,183.74,2024-10-30
389,Wind,Spain,364.83,2977.63,405.26,196.59,2024-08-08
292,Solar,Spain,465.65,3804.79,249.75,52.96,2024-04-20
410,Coal,Germany,332.19,4811.57,1277.86,25.51,2024-04-21
218,Solar,Netherlands,231.09,1274.56,1750.93,81.01,2023-07-08
317,Solar,France,264.93,4917.78,1202.71,122.54,2024-01-25
213,Wind,Germany,343.83,646.63,752.0,102.75,2023-03-25
244,Hydro,Spain,472.63,4604.16,613.06,198.29,2023-12-20
125,Solar,Italy,445.46,1006.29,725.62,56.24,2023-04-07
235,Hydro,Netherlands,290.65,3610.97,732.7,57.22,2023-06-11
402,Gas,Spain,109.45,3927.32,1021.18,166.94,2024-02-03
331,Wind,Spain,176.63,4065.13,735.59,95.46,2024-11-11
468,Coal,Netherlands,184.09,2216.69,1172.79,101.56,2024-09-23
175,Solar,Spain,148.14,888.39,208.92,141.91,2023-11-18
427,Hydro,Germany,374.64,3990.36,550.05,174.68,2024-03-25
444,Solar,Netherlands,418.81,3240.06,1443.28,199.98,2023-08-07
401,Wind,Spain,163.32,1326.63,1516.13,197.5,2024-07-08
388,Coal,Spain,423.83,1993.3,1352.13,173.32,2023-11-10
100,Gas,Netherlands,368.55,1523.22,681.95,48.21,2024-02-16
246,Gas,Italy,223.35,4578.22,892.44,46.31,2024-05-17
386,Hydro,France,350.84,4028.32,364.29,150.93,2023-03-07
241,Gas,Netherlands,385.82,4418.53,1932.28,121.45,2024-01-22
152,Hydro,Italy,282.71,305.42,1740.24,166.93,2024-12-26
403,Coal,Spain,224.34,3322.06,1883.42,51.03,2023-10-05
168,Solar,Germany,55.35,1374.63,1139.02,188.56,2023-12-11
460,Wind,Spain,5.68,3753.58,931.43,23.58,2024-02-21
189,Coal,Spain,468.94,4460.89,1737.72,54.79,2024-05-14
319,Coal,Italy,137.4,3841.32,816.6,108.13,2023-04-30
291,Gas,Netherlands,333.18,4558.74,536.36,193.11,2024-07-30
162,Gas,France,471.96,2023.69,1004.89,173.44,2023-03-23
172,Wind,France,410.05,3139.6,339.24,144.13,2023-01-30
260,Solar,Netherlands,65.68,2400.53,1538.23,162.11,2023-05-09
268,Coal,Netherlands,401.95,4158.89,882.89,77.55,2023-07-12
188,Gas,Germany,364.56,2837.18,1309.82,143.68,2024-12-22
275,Coal,Netherlands,168.05,3563.85,1168.1,174.08,2024-10-10
368,Solar,Germany,346.35,3173.07,1169.93,140.46,2024-03-06
172,Hydro,Netherlands,413.81,4317.57,1862.07,172.63,2023-05-03
344,Solar,Germany,149.25,2665.08,111.67,155.72,2024-06-14
176,Coal,Netherlands,435.17,588.68,1227.37,84.41,2023-03-13
258,Coal,Netherlands,44.01,4747.01,524.94,141.86,2023-12-15
423,Wind,France,266.09,2801.88,249.44,108.19,2024-03-17
197,Coal,Spain,120.44,3924.81,109.4,181.87,2024-10-12
480,Gas,Spain,365.37,3411.22,1660.15,47.13,2024-02-26
201,Wind,Germany,91.56,2186.66,797.61,188.52,2023-12-20
231,Coal,Italy,174.02,4758.91,1397.79,98.21,2024-06-06
201,Solar,France,68.06,3677.62,1864.38,102.09,2023-08-10
118,Coal,Netherlands,406.9,1196.0,1709.46,163.41,2023-05-24
181,Solar,France,70.48,4979.28,484.37,80.05,2023-04-04
496,Solar,Italy,362.96,4999.32,1270.65,44.33,2023-08-08
378,Coal,France,355.08,1483.1,596.13,170.78,2023-10-12
438,Solar,Italy,75.47,4926.67,98.05,130.96,2023-02-26
464,Hydro,Italy,285.2,3106.03,1815.93,189.63,2024-12-09
430,Wind,Italy,250.96,966.86,1409.67,176.87,2024-11-20
228,Coal,Italy,299.28,4892.33,1670.13,36.12,2023-09-19
443,Hydro,Italy,468.93,554.42,545.97,159.58,2024-06-11
409,Solar,Netherlands,44.87,3205.17,558.0,73.98,2023-01-10
188,Solar,France,411.15,4193.7,408.9,126.64,2023-01-19
312,Wind,Spain,431.74,4154.92,569.73,88.19,2023-08-02
242,Hydro,Spain,67.51,80.7,211.98,167.31,2024-10-02
164,Hydro,Netherlands,329.77,2154.63,1464.98,180.03,2023-06-25
175,Coal,Germany,352.55,489.35,1941.86,100.37,2024-07-01
298,Solar,Italy,276.59,1335.09,1816.24,65.72,2023-11-08
242,Gas,France,253.95,4693.23,293.57,85.02,2023-09-26
415,Coal,Italy,162.32,4427.92,422.0,64.28,2023-05-27
192,Coal,Italy,346.1,3313.07,720.91,145.74,2023-05-15
404,Coal,Spain,146.35,4497.12,399.19,65.46,2023-09-20
323,Wind,Italy,232.71,1615.39,1373.1,181.34,2024-05-05
390,Wind,France,429.4,4149.31,1494.34,59.19,2023-11-04
201,Coal,France,49.32,3440.51,1512.75,27.91,2024-03-29
366,Gas,Spain,266.54,3683.25,1167.07,176.74,2023-03-24
454,Hydro,Netherlands,245.61,474.45,507.46,86.6,2023-07-12
209,Hydro,Spain,192.35,1777.4,241.69,59.62,2023-03-18
429,Solar,Spain,300.78,291.13,976.04,132.72,2024-05-08
364,Hydro,Italy,12.74,794.98,1778.04,176.77,2024-02-19
102,Hydro,Germany,248.77,1393.91,548.91,89.7,2024-04-10
184,Gas,Netherlands,245.42,2949.14,652.68,49.48,2024-12-20
381,Hydro,Netherlands,260.48,3811.41,1435.15,145.62,2024-04-15
427,Gas,Netherlands,110.16,586.96,685.09,113.83,2023-05-11
403,Wind,Italy,107.76,320.73,1744.25,127.74,2023-09-19
216,Gas,Spain,325.37,4424.01,1731.18,119.29,2024-07-27
320,Wind,Italy,50.9,695.44,1799.67,68.14,2024-07-16
253,Gas,France,156.43,2269.12,1540.26,180.9,2024-02-11
252,Coal,Germany,416.25,608.08,118.13,137.95,2024-01-26
111,Wind,Germany,56.36,2698.48,1061.29,120.97,2023-04-09
232,Wind,Italy,236.69,576.01,952.47,81.02,2023-07-26
403,Hydro,Spain,335.97,3823.33,923.93,93.69,2024-09-21
392,Wind,Netherlands,75.11,473.62,1310.07,119.53,2024-02-19
399,Gas,France,159.67,2179.5,1503.9,98.48,2023-09-15
327,Coal,France,281.58,2131.85,1082.75,132.77,2024-07-20
370,Coal,Germany,166.98,4607.81,1507.97,178.29,2024-01-28
142,Hydro,Spain,59.42,2177.55,485.87,166.6,2023-01-14
442,Gas,Netherlands,120.04,401.16,1281.13,62.67,2024-01-01
425,Gas,Germany,59.16,2739.9,1223.34,88.3,2024-07-10
401,Solar,Spain,491.86,3638.53,669.29,193.8,2023-06-01
463,Wind,Netherlands,121.65,1719.89,1007.85,73.01,2024-06-06
478,Hydro,Italy,267.62,3062.45,1979.26,52.78,2024-09-09
120,Coal,Spain,217.12,652.21,1399.46,98.41,2023-06-13
206,Solar,France,286.91,2155.35,889.26,183.28,2023-04-02
435,Gas,Spain,251.56,871.29,1415.88,133.38,2024-10-08
402,Wind,Spain,364.95,1404.58,765.94,144.4,2023-06-05
216,Coal,Spain,437.14,3223.0,634.79,65.71,2023-07-20
223,Solar,Netherlands,146.22,3780.35,1004.54,46.81,2023-02-07
498,Gas,Netherlands,95.89,1591.97,897.69,198.45,2024-07-09
380,Coal,Italy,492.25,4949.58,1900.84,72.13,2023-10-03
391,Coal,Italy,433.71,1459.72,1957.67,148.15,2024-08-29
302,Gas,Netherlands,185.14,793.22,648.02,142.46,2024-04-04
150,Gas,Netherlands,447.92,4343.91,133.23,42.5,2023-01-22
370,Hydro,Germany,336.92,3266.07,403.86,125.68,2023-04-20
423,Coal,Spain,221.52,3413.82,1853.43,39.77,2024-01-04
376,Gas,Spain,437.34,3981.83,303.11,91.47,2024-06-09
240,Solar,France,339.26,4997.48,1235.48,114.94,2024-12-03
374,Wind,Netherlands,414.09,1456.4,78.16,160.67,2024-01-16
389,Hydro,Netherlands,211.79,2762.85,1013.93,38.4,2023-04-17
433,Gas,Italy,400.36,3536.07,813.88,188.07,2024-08-05
480,Wind,Italy,186.63,773.77,1421.16,34.79,2024-02-21
472,Hydro,Spain,368.86,1568.78,1022.35,81.97,2024-06-28
151,Coal,Spain,220.59,1567.9,970.17,104.63,2024-01-07
126,Wind,Netherlands,205.57,1670.93,1249.12,82.66,2024-11-14
256,Hydro,Spain,399.33,3605.13,1402.31,36.16,2023-11-17
338,Gas,Netherlands,66.89,2983.07,1295.34,111.08,2024-11-03
255,Gas,France,464.46,3593.66,1767.08,64.89,2024-08-25
390,Hydro,France,256.8,2586.23,228.61,140.23,2023-02-15
235,Coal,Germany,319.86,4779.53,1916.13,188.88,2024-10-18
243,Hydro,Italy,205.6,2627.24,1354.85,134.63,2024-08-12
205,Solar,Germany,324.71,3037.53,395.58,43.92,2024-10-09
257,Hydro,France,356.38,1526.55,826.89,95.71,2023-11-29
245,Hydro,Spain,434.9,340.86,618.11,43.04,2023-02-17
101,Gas,Italy,427.92,4086.73,1433.82,101.73,2023-02-15
176,Coal,Italy,182.12,4289.43,1991.09,190.48,2023-08-15
231,Hydro,Germany,309.85,4261.77,1736.85,74.48,2023-04-25
189,Wind,Italy,391.39,4018.2,1723.97,33.12,2024-06-29
444,Gas,France,383.61,1379.61,824.0,102.69,2023-02-24
449,Gas,Spain,446.01,2895.32,871.82,177.6,2024-03-02
362,Hydro,Germany,416.81,4083.89,407.23,44.7,2023-01-31
450,Wind,Spain,360.34,3145.87,743.07,152.93,2023-10-09
207,Hydro,Germany,375.68,4794.89,1257.89,94.14,2024-05-18
173,Wind,Netherlands,404.68,3404.58,1683.7,101.12,2024-08-11
138,Gas,Italy,419.75,2825.35,117.61,157.69,2024-04-26
496,Wind,Netherlands,179.57,4977.21,1892.37,195.22,2023-06-02
258,Hydro,Italy,392.0,2696.0,485.56,71.91,2024-12-10
170,Solar,Netherlands,474.86,4836.46,400.48,92.65,2024-04-21
411,Solar,Spain,120.32,110.11,795.85,30.65,2023-09-06
340,Wind,France,28.88,2772.89,1274.33,83.34,2023-08-20
397,Hydro,Germany,40.84,1480.47,1138.37,63.01,2024-06-10
135,Coal,Italy,112.28,2008.39,504.66,154.71,2024-08-28
183,Solar,Germany,460.3,485.24,1916.76,144.43,2024-03-06
473,Gas,France,67.76,1357.87,1195.81,79.33,2023-09-26
362,Hydro,Netherlands,375.06,2869.77,1643.31,134.02,2024-10-14
409,Hydro,Spain,434.19,3620.54,1829.82,168.86,2024-01-22
484,Solar,Germany,439.37,4556.13,800.44,172.02,2024-02-01
271,Coal,Netherlands,211.29,1197.18,462.56,162.47,2024-04-04
475,Gas,Italy,250.15,3987.37,1280.07,83.79,2023-12-04
272,Coal,Germany,165.01,171.47,673.11,106.55,2024-04-14
461,Gas,Germany,77.94,4474.41,768.91,136.67,2023-04-06
146,Solar,Italy,110.02,2994.02,275.03,87.83,2024-09-24
